true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
ɪmpʊdikʊm	impudikʊm	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.4	0.008888888888888889	0
ɪmpʊŋnarɛ	impuɲae	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.8499999999999996	0.06333333333333332	0
ɪmpʊlsɪonɛm	impulsjana	6	0.5454545454545454	5	1	5	True	0.5454545454545454	3.4	0.061818181818181814	0
ɪmpʊlsiwʊm	impulsiva	5	0.5	5	2	3	True	0.5	2.25	0.045	0
ɪmpʊlsʊm	impulsa	4	0.5	4	1	3	True	0.5	2.0	0.05	0
ɪnalbarɛ	inalbrea	4	0.5	5	0	3	True	0.5	2.2	0.05500000000000001	0
ɪnaʊditʊm	inauditʊm	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.4	0.008888888888888889	0
ɪŋkaneskɛrɛ	enkanɨeɾɹ	8	0.7272727272727273	4	4	3	True	0.7272727272727273	4.35	0.07909090909090909	0
ɪŋkantarɛ	enkantaa	4	0.4444444444444444	5	2	2	True	0.4444444444444444	1.9	0.042222222222222223	0
ɪŋkapakɛm	inkɐpa	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.7	0.08222222222222222	0
ɪŋkarnatɪonɛm	ankannajɔiʊa	9	0.6923076923076923	4	5	4	False	0.6923076923076923	5.5	0.08461538461538462	0
ɪŋkarnarɛ	enkannara	4	0.4444444444444444	5	2	2	False	0.4444444444444444	1.15	0.025555555555555554	0
ɪŋkaʊtʊm	inkautʊm	3	0.375	5	1	2	True	0.375	0.9	0.0225	0
ɪŋkedɛrɛ	intʃedere	6	0.6666666666666666	3	2	3	True	0.75	2.15	0.05375	0
ɪŋkɛndɪarɪʊm	inɑeɛdjarjʊm	7	0.5833333333333334	6	3	3	True	0.5833333333333334	4.7	0.07833333333333334	0
ɪŋkɛndɪʊm	intʃendiʊm	6	0.6	4	2	3	False	0.6666666666666666	1.95	0.043333333333333335	0
ɪŋkɛndɛrɛ	intʃinder	7	0.7777777777777778	3	2	4	False	0.7777777777777778	3.15	0.06999999999999999	0
ɪŋkensʊm	intjɛnsʊm	5	0.5555555555555556	4	2	2	True	0.625	1.95	0.04875	0
ɪŋkɛntiwʊm	iŋseɪŋtivʊ	7	0.7	4	4	2	True	0.7	3.45	0.069	0
ɪŋkɛptɪonɛm	ɛsɛpsliɔ	9	0.8181818181818182	2	5	4	False	0.8181818181818182	5.4	0.09818181818181819	0
ɪŋkɛptiwʊm	ɛsɛptif	6	0.6	4	4	2	False	0.6	4.2	0.084	0
ɪŋkɛptarɛ	entʃettara	7	0.7	3	3	3	False	0.7777777777777778	2.6	0.05777777777777778	0
ɪŋkɪdɛrɛ	intiðer	7	0.875	1	3	4	True	0.875	2.2	0.05500000000000001	0
ɪŋkɪnɛrarɛ	ɛsinaʁa	8	0.8	2	4	4	True	0.8	4.6	0.092	0
ɪŋkɪtatɪonɛm	iniitjɔsiona	10	0.8333333333333334	3	4	5	True	0.8333333333333334	4.75	0.07916666666666666	0
ɪŋklɪtʊm	inkletʊm	3	0.375	5	1	2	True	0.375	0.5	0.0125	0
ɪŋkludɛrɛ	inkluiɹ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.95	0.06555555555555556	0
ɪŋkɔlam	inkula	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.7	0.04857142857142857	0
ɪŋkɔlʊmɛm	inkɔluma	5	0.5555555555555556	4	2	3	True	0.5555555555555556	2.3	0.05111111111111111	0
ɪŋkɔmmɔdarɛ	ikkmmdaa	6	0.5454545454545454	5	2	4	False	0.5454545454545454	3.65	0.06636363636363636	0
ɪŋkɔmpɛtɛntɛm	inkompetɛnta	6	0.46153846153846156	7	2	4	True	0.46153846153846156	2.1	0.03230769230769231	0
ɪŋkɔŋkʊssʊm	inkʊmnkusʊm	7	0.6363636363636364	5	3	3	True	0.6363636363636364	3.6	0.06545454545454546	0
ɪŋkonsɛkwɛntɛm	inkonseɡwɛnta	6	0.42857142857142855	8	3	3	True	0.42857142857142855	2.6	0.037142857142857144	0
ɪŋkonstantɛm	inkaʊstnŋta	8	0.6666666666666666	5	3	4	True	0.6666666666666666	5.0	0.08333333333333333	0
ɪŋkɔnwɛnɪɛntɛm	inkonvenjentɨ	9	0.6428571428571429	5	3	6	True	0.6428571428571429	3.55	0.05071428571428571	0
ɪŋkrassarɛ	iŋkɹɐsaɹ	6	0.6	4	3	3	True	0.6	2.7	0.054000000000000006	0
ɪŋkredɪbɪlɛm	inkradibla	7	0.5833333333333334	5	2	5	True	0.5833333333333334	3.3	0.055	0
ɪŋkremɛntʊm	inkremɛnta	4	0.36363636363636365	7	2	2	True	0.36363636363636365	2.1	0.038181818181818185	0
ɪŋkrɛparɛ	inkɾepaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.1	0.06888888888888889	0
ɪŋkʊbarɛ	inkuβaɾ	6	0.75	2	3	3	True	0.75	3.05	0.07625	0
ɪŋkʊbʊm	inkubʊm	3	0.42857142857142855	4	1	2	True	0.42857142857142855	0.9	0.025714285714285714	0
ɪŋkʊlkarɛ	inkulkaa	5	0.5555555555555556	4	2	3	True	0.5555555555555556	2.3	0.05111111111111111	0
ɪŋkʊmbɛrɛ	inkumbera	5	0.5555555555555556	4	1	4	True	0.5555555555555556	1.5	0.03333333333333333	0
ɪŋkurɪosʊm	inkuriozʊm	4	0.4	6	2	2	True	0.4	0.75	0.015	0
ɪŋkʊrrɛrɛ	inkurʁea	7	0.7777777777777778	2	3	4	True	0.7777777777777778	2.9999999999999996	0.06666666666666665	0
ɪŋkʊrwarɛ	enkurvaɾa	6	0.6666666666666666	3	3	3	False	0.6666666666666666	2.55	0.056666666666666664	0
ɪŋkudɛm	inkudneʊm	5	0.5555555555555556	4	1	2	False	0.7142857142857143	2.7	0.07714285714285715	0
ɪndaɡarɛ	indaɡaɾa	3	0.375	5	1	2	False	0.375	1.4	0.034999999999999996	0
ɪndefinitʊm	indɨfinidʊm	3	0.2727272727272727	8	1	2	False	0.2727272727272727	0.44999999999999996	0.00818181818181818	0
ɪndɛmnɛm	ɛdɛaɪmna	6	0.75	4	2	2	True	0.75	4.050000000000001	0.10125000000000002	0
ɪndɪkatorɛm	iŋdikɐdoɹ	8	0.7272727272727273	3	4	4	True	0.7272727272727273	3.2	0.05818181818181818	0
ɪndɪkɪʊm	iŋdiθjʊm	5	0.625	3	2	3	True	0.625	2.0	0.05	0
ɪndɪktʊm	endetʃa	5	0.625	3	2	3	False	0.625	2.35	0.058750000000000004	0
ɪndɪɡɛntɪam	ɛdidʒɛntsa	7	0.6363636363636364	5	3	3	False	0.6363636363636364	4.95	0.09	0
ɪndɪɡerɛ	indidʒera	5	0.5555555555555556	4	1	3	False	0.625	2.15	0.05375	0
ɪndɪŋnatɪonɛm	indiɡnsjona	8	0.6153846153846154	5	3	5	False	0.6153846153846154	4.15	0.06384615384615386	0
ɪndɪŋnɪtatɛm	indiɡnitada	7	0.5833333333333334	5	3	4	False	0.5833333333333334	2.15	0.035833333333333335	0
ɪndɪŋnari	indiɡna	5	0.5555555555555556	4	2	3	False	0.5555555555555556	2.5	0.05555555555555555	0
ɪndiŋnʊm	indiɡɲʊm	3	0.375	5	2	1	False	0.375	1.0	0.025	0
ɪndɪskretɪonɛm	indiskeajɔʊna	9	0.6428571428571429	6	3	5	False	0.6428571428571429	4.35	0.06214285714285714	0
ɪndɔlɛm	indula	4	0.5714285714285714	3	1	3	False	0.5714285714285714	1.6	0.045714285714285714	0
ɪndʊlɡerɛ	induldʒera	5	0.5	5	1	3	False	0.5555555555555556	2.55	0.056666666666666664	0
ɪndureskɛrɛ	edyʁsθeɾɹ	9	0.8181818181818182	2	4	5	True	0.8181818181818182	5.55	0.1009090909090909	0
ɪndurarɛ	enduɾaa	4	0.5	4	2	2	False	0.5	2.4	0.06	0
ɪndusɪʊm	iŋduzjʊ	5	0.625	3	3	2	True	0.625	2.75	0.06875	0
ɪnebrɪarɛ	inebriaa	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.4	0.03111111111111111	0
ɪnɛksorabɪlɛm	ineksʊmɾaβla	9	0.6923076923076923	5	3	5	False	0.6923076923076923	4.5	0.06923076923076923	0
infandʊm	imfɐndʊm	2	0.25	6	1	1	False	0.25	0.44999999999999996	0.01125	0
infantɪam	iffantja	3	0.3333333333333333	6	2	1	False	0.3333333333333333	2.75	0.06111111111111111	0
ɪnfɛktɪonɛm	iffesjiʊmna	10	0.9090909090909091	2	4	5	False	0.9090909090909091	4.65	0.08454545454545455	0
infɛktʊm	ɛfɛkt	4	0.5	4	2	2	True	0.5	3.2	0.08	0
infelikɛm	infeleθʃea	5	0.5	5	2	2	True	0.5555555555555556	2.7	0.060000000000000005	0
infɛrɪam	iŋfɛɾjɐʃ	5	0.625	3	3	2	True	0.625	3.45	0.08625000000000001	0
infɛrɪbɪlɛm	inferibila	5	0.45454545454545453	6	1	4	True	0.45454545454545453	1.6	0.02909090909090909	0
infɛrɪorɛm	inferiora	4	0.4	6	1	3	True	0.4	1.6	0.032	0
infɛrrɛ	infeɾia	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.6	0.07428571428571429	0
infɛrʊm	iffʁjeʁɹ	6	0.75	2	3	2	False	0.8571428571428571	4.15	0.11857142857142858	0
infɛstarɛ	infɛstaɾa	2	0.2222222222222222	7	1	1	True	0.2222222222222222	1.4	0.03111111111111111	0
infɛstʊm	injestʊm	2	0.25	6	1	1	True	0.25	0.95	0.02375	0
infɪkɛrɛ	ɛfɛktaa	6	0.75	2	2	4	True	0.75	3.8	0.095	0
infiɡɛrɛ	infidʒʒer	5	0.5555555555555556	5	1	2	True	0.625	3.45	0.08625000000000001	0
infɪmʊm	infima	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.6	0.045714285714285714	0
infɪrmɪtatɛm	infermetadadɨ	6	0.46153846153846156	7	2	3	False	0.5	2.15	0.035833333333333335	0
infɪrmarɛ	ɛfiʁmara	5	0.5555555555555556	4	2	3	True	0.5555555555555556	2.1	0.04666666666666667	0
infɪrmʊm	anfemmʊmʊ	4	0.4444444444444444	5	1	2	False	0.5	1.9	0.0475	0
inflammatɪonɛm	ifflamsjɔʊina	8	0.5714285714285714	6	4	4	False	0.5714285714285714	5.9	0.0842857142857143	0
inflatɪonɛm	inflatsjanʊm	4	0.3333333333333333	8	0	3	False	0.36363636363636365	3.2	0.05818181818181818	0
inflɛktɪonɛm	iffleksɔɨna	7	0.5833333333333334	5	3	4	False	0.5833333333333334	3.8	0.06333333333333332	0
inflɛktɛrɛ	infepterea	6	0.6	5	2	3	False	0.6	2.8499999999999996	0.056999999999999995	0
ɪnflɪktɪonɛm	ifflesjiona	8	0.6666666666666666	4	4	4	False	0.6666666666666666	3.4	0.056666666666666664	0
infliɡɛrɛ	ɛfleɾ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	4.6	0.10222222222222221	0
inflʊɛrɛ	inffluiɾa	5	0.5555555555555556	4	1	3	False	0.625	2.9999999999999996	0.07499999999999998	0
informɛm	infʊmrma	4	0.5	5	1	2	False	0.5	2.6	0.065	0
infɔrtunɪʊm	efɔʁtyunjʊm	5	0.45454545454545453	7	2	2	True	0.45454545454545453	3.5	0.06363636363636363	0
infrenarɛ	enfrenae	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.2	0.026666666666666665	0
infrɪŋɡɛrɛ	infriŋdʒer	5	0.5	6	1	3	True	0.5	2.95	0.059000000000000004	0
infʊndɛrɛ	infundia	4	0.4444444444444444	5	1	3	False	0.4444444444444444	2.0	0.044444444444444446	0
infʊskarɛ	emfʊmska	5	0.5555555555555556	5	2	2	True	0.5555555555555556	3.25	0.07222222222222222	0
ɪŋɡɛmɪnarɛ	ɨŋdʒeməna	7	0.7	4	2	4	True	0.7	3.75	0.075	0
ɪŋɡɛnɛrarɛ	eʒɑʒeʊerara	8	0.7272727272727273	3	3	4	True	0.8	4.300000000000001	0.08600000000000002	0
ɪŋɡɛnɪosʊm	eʒenjøʊmsʊm	8	0.7272727272727273	4	2	4	True	0.8	4.3500000000000005	0.08700000000000001	0
ɪŋɡɛnɪʊm	eʒɛʒeɲʊm	6	0.75	3	3	2	True	0.75	3.25	0.08125	0
ɪŋɡɛrɛrɛ	iʒʒerira	6	0.75	2	2	4	True	0.75	2.3	0.057499999999999996	0
ɪŋɡlʊwɪɛm	iŋɡluβlia	6	0.6666666666666666	3	2	4	True	0.6666666666666666	3.3	0.07333333333333333	0
ɪŋɡratʊm	iŋɡratʊm	1	0.125	7	0	1	True	0.125	0.0	0.0	0
ɪŋɡwɛn	iŋɡwɛna	2	0.2857142857142857	5	0	1	True	0.3333333333333333	1.0	0.03333333333333333	0
ɪnhaɪrerɛ	inɨɾiɹ	8	0.8888888888888888	1	3	5	True	0.8888888888888888	4.05	0.09	0
ɪnhalarɛ	inalaa	4	0.5	4	2	2	True	0.5	2.4	0.06	0
ɪnhumanɪtatɛm	inumanctada	6	0.46153846153846156	7	3	3	True	0.46153846153846156	3.65	0.05615384615384615	0
ɪnɪɛktɪonɛm	inʒesjsʊmna	10	0.9090909090909091	2	3	6	True	0.9090909090909091	5.75	0.10454545454545454	0
ɪnɪmikɪtɪam	inimitʃitsia	8	0.6666666666666666	5	2	4	False	0.7272727272727273	3.25	0.05909090909090909	0
ɪnɪmikarɛ	inimikara	3	0.3333333333333333	6	0	3	True	0.3333333333333333	0.4	0.008888888888888889	0
ɪnikwʊm	inikwʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.0	0.0	0
ɪnɪtɪalɛm	initsall	5	0.5555555555555556	4	1	4	False	0.5555555555555556	2.5	0.05555555555555555	0
ɪnɪtɪʊm	initjʊm	3	0.42857142857142855	4	0	3	True	0.42857142857142855	1.0	0.02857142857142857	0
ɪnɪudɪkatʊm	indʒudikata	6	0.5454545454545454	6	1	4	False	0.5454545454545454	3.6	0.06545454545454546	0
ɪnɪʊŋktɪonɛm	ɛʒɔksjɔsiʊna	12	1.0	1	5	6	False	1.0	6.4	0.10666666666666667	0
ɪnɪurɪam	inʒuɾja	5	0.625	3	2	3	True	0.625	4.0	0.1	0
ɪnɪurɪatorɛm	indʒuriatora	6	0.5	7	1	4	False	0.5	3.4	0.056666666666666664	0
ɪnɪurɪosʊm	iŋyuɾøʊmzʊm	8	0.7272727272727273	3	3	4	True	0.8	3.3499999999999996	0.06699999999999999	0
ɪnɪustʊm	iiŋyupptʊm	6	0.6	4	2	2	False	0.75	3.2	0.08	0
ɪnnɔkʊʊm	innkuʊm	3	0.375	5	0	3	False	0.375	1.4	0.034999999999999996	0
ɪnnɔwatɪonɛm	innvaasjiʊmn	9	0.75	4	3	5	False	0.75	4.95	0.0825	0
ɪnnʊɛrɛ	innwiɾ	5	0.7142857142857143	2	1	4	False	0.7142857142857143	2.6	0.07428571428571429	0
ɪnɔffɪkɪosʊm	inɔfisjø	8	0.6666666666666666	4	3	5	True	0.6666666666666666	5.45	0.09083333333333334	0
ɪnɔpinatʊm	inapina	5	0.5	5	2	3	True	0.5	3.6	0.07200000000000001	0
ɪŋkwɪetarɛ	inkjetara	5	0.5	5	2	3	True	0.5	2.15	0.043	0
ɪŋkwɪetudɪnɛm	inkelptudɨna	8	0.6153846153846154	5	3	5	False	0.6153846153846154	5.1000000000000005	0.07846153846153847	0
ɪŋkwɪetʊm	ɛklia	8	0.8888888888888888	1	4	4	True	0.8888888888888888	5.1	0.11333333333333333	0
ɪŋkwɪlinatʊm	inkwilintʊm	4	0.3333333333333333	8	1	3	True	0.3333333333333333	1.5	0.025	0
ɪŋkwɪlinʊm	inkilɛinʊm	5	0.5	6	2	2	True	0.5	2.5	0.05	0
ɪŋkwɪnarɛ	inkinaɹra	6	0.6666666666666666	4	2	3	True	0.6666666666666666	2.9	0.06444444444444444	0
ɪŋkwirɛrɛ	inkiɾer	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.7	0.08222222222222222	0
insanabɪlɛm	insanabila	3	0.2727272727272727	8	1	2	True	0.2727272727272727	1.4	0.025454545454545452	0
insanɪam	sɐɲɐ	7	0.875	1	3	4	True	0.875	4.9	0.12250000000000001	0
insanʊm	insanʊm	0	0.0	7	0	0	True	0.0	0	0.0	1
inskɪɛntɛm	iŋsieɪŋtɨ	7	0.7	4	4	2	True	0.7	3.6	0.07200000000000001	0
inskɪɛntɪam	iŋsjeɪŋsjɐ	9	0.8181818181818182	3	5	3	True	0.8181818181818182	4.4	0.08	0
inskitɪam	iŋsisjɐ	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.95	0.08777777777777779	0
inskɪʊm	iŋsiʊ	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.5	0.07142857142857142	0
inskribɛrɛ	inskiae	5	0.5	5	3	2	True	0.5	3.5999999999999996	0.072	0
insɛkwi	ɑsyeɡʁira	8	0.8888888888888888	2	3	2	True	1.1428571428571428	5.1	0.1457142857142857	0
insɛrɛrɛ	issaiɹa	6	0.75	2	3	3	False	0.75	2.7499999999999996	0.06874999999999999	0
insɛrtɪonɛm	insaɾsiʊna	7	0.6363636363636364	4	3	4	True	0.6363636363636364	3.25	0.05909090909090909	0
insɪdɪari	insidjara	3	0.3333333333333333	6	0	3	True	0.3333333333333333	1.4	0.03111111111111111	0
insɪŋnɛ	insiɡɲja	5	0.625	3	2	2	True	0.7142857142857143	2.15	0.06142857142857142	0
insɪŋnɛm	insiɲna	4	0.5	4	2	2	True	0.5	1.65	0.041249999999999995	0
insɪŋnarɛ	inseɲnaa	4	0.4444444444444444	5	2	2	True	0.4444444444444444	1.65	0.03666666666666667	0
insɪnʊarɛ	insinwaa	4	0.4444444444444444	5	1	3	True	0.4444444444444444	2.4	0.05333333333333333	0
insolatɪonɛm	ɛsolasjɔ	8	0.6666666666666666	4	4	4	True	0.6666666666666666	5.45	0.09083333333333334	0
insɔlɪtʊm	insoletʊm	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.0	0.0	0
insɔmnɛm	insɔmna	2	0.25	6	1	1	True	0.25	1.4	0.034999999999999996	0
insɔntɛm	insʊmŋta	5	0.625	4	2	2	True	0.625	2.85	0.07125000000000001	0
inspɛktarɛ	ɛspɛktθjona	7	0.6363636363636364	5	2	3	True	0.7	4.450000000000001	0.08900000000000002	0
instar	ɛstaʁ	3	0.5	3	2	1	True	0.5	1.7	0.056666666666666664	0
instaʊrarɛ	instauɾaɹa	4	0.4	6	2	2	True	0.4	2.05	0.040999999999999995	0
instɪtʊɛrɛ	istitia	6	0.6	4	2	4	True	0.6	3.6	0.07200000000000001	0
instrʊktɪonɛm	ɛstʁyksɐa	10	0.7692307692307693	3	5	5	False	0.7692307692307693	5.95	0.09153846153846154	0
instrumɛntalɛm	ɛstʁymɑntal	7	0.5	7	3	4	True	0.5	4.5	0.06428571428571428	0
instrʊɛrɛ	istʁyia	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.3	0.07333333333333333	0
insʊfflarɛ	ɛsyfla	6	0.6	4	3	3	True	0.6	4.4	0.08800000000000001	0
insʊlarɛm	insulaa	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.8	0.06222222222222222	0
insʊlatʊm	izolatʊm	3	0.3333333333333333	6	2	1	True	0.3333333333333333	1.45	0.03222222222222222	0
insʊlsʊm	insulsʊm	1	0.125	7	0	1	True	0.125	0.4	0.01	0
insʊltʊm	insultʊm	1	0.125	7	0	1	True	0.125	0.4	0.01	0
insumɛrɛ	insumiɾ	3	0.375	5	1	2	True	0.375	1.6	0.04	0
insʊrɡɛrɛ	ɛsyʁʒa	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.800000000000001	0.10666666666666669	0
ɪntɛɡrʊm	inteɡrʊm	2	0.25	6	0	2	True	0.25	0.19999999999999996	0.004999999999999999	0
ɪntɛɡrarɛ	inteʁɾara	5	0.5555555555555556	4	2	3	True	0.5555555555555556	2.35	0.052222222222222225	0
ɪntɛllɛktɪonɛm	intlleptiune	8	0.5714285714285714	6	2	6	False	0.5714285714285714	2.8499999999999996	0.04071428571428571	0
ɪntɛllektʊm	inteleptʊm	4	0.36363636363636365	7	2	2	False	0.36363636363636365	1.45	0.026363636363636363	0
ɪntɛllɛɡɛrɛ	intsleiɹa	8	0.7272727272727273	3	3	5	False	0.7272727272727273	3.5500000000000003	0.06454545454545454	0
ɪntɛmpɛstiwɪtatɛm	ɛtɑpɛstividadɨ	10	0.5882352941176471	7	6	4	True	0.5882352941176471	4.75	0.05588235294117647	0
ɪntɛmpɛstiwʊm	ɛtpɛstifiβʊm	7	0.5384615384615384	8	4	1	True	0.5384615384615384	4.15	0.06384615384615386	0
ɪntɛntɪonɛm	intensjana	7	0.6363636363636364	4	2	5	True	0.6363636363636364	3.4499999999999997	0.06272727272727273	0
ɪntɛntarɛ	intentaɾ	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.6	0.035555555555555556	0
ɪntɛntʊm	intɛntʊm	1	0.125	7	0	1	True	0.125	0.0	0.0	0
ɪntɛrkedɛrɛ	inteɾɛʃedeɹa	8	0.6666666666666666	5	3	3	True	0.7272727272727273	3.5500000000000003	0.06454545454545454	0
ɪntɛrkɪdɛrɛ	intertʃidere	7	0.5833333333333334	5	1	5	False	0.6363636363636364	1.8499999999999999	0.03363636363636363	0
ɪntɛrkludɛrɛ	interkludera	4	0.3333333333333333	8	0	4	True	0.3333333333333333	0.7999999999999999	0.013333333333333332	0
ɪntɛrdikɛrɛ	interzitae	7	0.6363636363636364	4	3	4	False	0.6363636363636364	2.3	0.04181818181818182	0
ɪntɛrɪɛktiwʊm	inteiettivʊm	7	0.5384615384615384	6	3	4	False	0.5384615384615384	1.9	0.02923076923076923	0
ɪntɛrjɛktɪonɛm	ɛtɛʁʒɛkθjʊmn	10	0.7142857142857143	5	5	4	True	0.7142857142857143	5.15	0.07357142857142858	0
ɪntɛrlɔkwi	ɛtɛʁlka	6	0.6	4	3	3	True	0.6	4.1000000000000005	0.08200000000000002	0
ɪntɛrlunɪʊm	interlunio	5	0.45454545454545453	6	1	4	False	0.45454545454545453	1.4	0.025454545454545452	0
ɪntɛrmɛdɪʊm	inteɾeðjʊm	7	0.6363636363636364	4	3	4	True	0.6363636363636364	3.6500000000000004	0.06636363636363637	0
ɪntɛrmɪttɛrɛ	intermetter	5	0.4166666666666667	7	0	5	False	0.4166666666666667	1.4	0.02333333333333333	0
ɪntɛrponɛrɛ	entəppzora	7	0.6363636363636364	5	2	4	False	0.6363636363636364	3.4	0.061818181818181814	0
ɪntɛrprɛtabɪlɛm	ɛtɛʁpʁetablla	8	0.5333333333333333	7	4	4	True	0.5333333333333333	4.800000000000001	0.06400000000000002	0
ɪntɛrprɛtari	interpretara	4	0.3333333333333333	8	0	4	True	0.3333333333333333	0.7999999999999999	0.013333333333333332	0
ɪntɛrpʊŋɡɛrɛ	ɑtʁəpwɛndʒer	11	0.9166666666666666	3	4	5	False	0.9166666666666666	7.3500000000000005	0.12250000000000001	0
ɪntɛrrʊmpɛrɛ	interumpeɹa	7	0.5833333333333334	5	2	5	True	0.5833333333333334	2.4499999999999997	0.040833333333333326	0
ɪntɛrrʊptɪonɛm	intarupjɔʊna	9	0.6428571428571429	5	3	6	True	0.6428571428571429	4.75	0.06785714285714285	0
ɪntɛrwɛntɪonɛm	ittʁɾɑsjɔjsn	12	0.8571428571428571	2	6	6	False	0.8571428571428571	7.4	0.10571428571428572	0
ɪntɛrwɛrtɛrɛ	etɛʁvɛʁtiʁɾ	8	0.6666666666666666	4	5	3	True	0.6666666666666666	3.35	0.05583333333333333	0
ɪntɛstinalɛm	intestinal	4	0.3333333333333333	8	1	3	True	0.3333333333333333	2.2	0.03666666666666667	0
ɪntɪmatɪonɛm	intimajɔiʊna	8	0.6666666666666666	5	2	5	True	0.6666666666666666	3.35	0.05583333333333333	0
ɪntɔrkwerɛ	ɨntɔartʃe	6	0.6	5	3	2	False	0.6	4.2	0.084	0
ɪntrinsɛkʊm	ɛtʁɛsŋsɨka	9	0.8181818181818182	3	4	4	True	0.8181818181818182	5.3999999999999995	0.09818181818181818	0
ɪntrodʊktɪonɛm	introduktsina	6	0.42857142857142855	8	1	5	False	0.42857142857142855	3.4	0.04857142857142857	0
ɪntrɔɪtʊm	inttɔiutʊm	4	0.4	6	1	2	False	0.4444444444444444	1.5	0.03333333333333333	0
ɪntromɪttɛrɛ	entɾemɨteɹsa	8	0.6666666666666666	4	3	5	True	0.6666666666666666	4.65	0.0775	0
ɪntrorʊmpɛrɛ	ɑtʁəʁɔpʁ	10	0.8333333333333334	2	5	5	True	0.8333333333333334	6.7	0.11166666666666666	0
ɪntrospɪkɛrɛ	ɛtʁspɛksliɔ	9	0.75	4	3	5	False	0.75	5.1000000000000005	0.085	0
ɪntʊeri	ityia	6	0.8571428571428571	2	2	3	True	0.8571428571428571	2.6	0.07428571428571429	0
ɪntʊɪtʊm	iŋtuɪtʊ	4	0.5	4	2	2	True	0.5	1.9	0.0475	0
ɪnʊltʊm	inultʊm	2	0.2857142857142857	5	0	2	True	0.2857142857142857	0.4	0.011428571428571429	0
ɪnʊndatɪonɛm	inundatsʊm	6	0.5	6	1	5	False	0.5	3.5	0.058333333333333334	0
ɪnʊndarɛ	inundaa	4	0.5	4	1	3	False	0.5	1.7999999999999998	0.045	0
ɪnusɪtatʊm	inuzctata	5	0.5	5	2	3	True	0.5	2.85	0.057	0
ɪnwalɪdʊm	ɛvalid	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.45	0.07666666666666667	0
ɪnwɛntorɛm	inventor	5	0.5	5	2	3	True	0.5	2.45	0.049	0
ɪnwɛntrikɛm	ɛvɑtʁtritʃa	8	0.7272727272727273	3	5	3	True	0.7272727272727273	5.45	0.09909090909090909	0
ɪnwɛrtɛrɛ	ivvɛɾtae	7	0.7777777777777778	2	4	3	False	0.7777777777777778	3.3499999999999996	0.07444444444444444	0
ɪnwɛstiɡatɪonɛm	investiɡatsinna	7	0.4666666666666667	8	2	5	False	0.4666666666666667	3.85	0.051333333333333335	0
ɪnwɛstiɡarɛ	ɛvɛstea	7	0.6363636363636364	4	4	3	True	0.6363636363636364	4.45	0.08090909090909092	0
ɪnwɛstirɛ	investia	5	0.5555555555555556	4	2	3	True	0.5555555555555556	1.85	0.04111111111111111	0
ɪnwɛtɛrarɛ	ɛvaeteɾa	8	0.8	2	4	4	True	0.8	4.7	0.094	0
ɪnwɪktʊm	inviptʊm	4	0.5	4	2	2	False	0.5	0.5	0.0125	0
ɪnwɪdɪam	invidja	5	0.625	3	2	3	True	0.625	2.25	0.05625	0
ɪnwɪdɪosʊm	invidjozʊm	5	0.5	5	2	3	True	0.5	1.5	0.03	0
ɪnwɪdʊm	iŋvidʊ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	1.75	0.05	0
ɪnwɪɡɪlarɛ	inviɡeilae	7	0.7	4	2	4	True	0.7	2.45	0.049	0
ɪnwɪtatɪonɛm	invitatsjena	8	0.6666666666666666	5	2	5	False	0.6666666666666666	4.2	0.07	0
ɪnwitarɛ	invitae	4	0.5	4	2	2	True	0.5	1.45	0.03625	0
ɪnwɔlwɛrɛ	envoplver	7	0.7777777777777778	3	2	4	True	0.7777777777777778	2.7	0.060000000000000005	0
jɔkosʊm	dʒokozʊm	4	0.5	4	2	1	True	0.5714285714285714	1.75	0.05	0
jɔkʊlarɛm	ʒuɡɹɑl	9	1.0	1	4	4	True	1.0	4.65	0.10333333333333335	0
ɪpsʊm	essʊm	2	0.4	3	1	1	False	0.4	0.5	0.02	0
iram	iɾa	2	0.5	2	2	0	True	0.5	2.0	0.1	0
