true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
ɪmmɔlarɛ	imola	5	0.625	3	2	3	True	0.625	3.0	0.075	0
ɪmmʊndɪtɪam	monetssa	8	0.7272727272727273	4	3	4	False	0.7272727272727273	6.2	0.11272727272727273	0
ɪmmunɛm	immune	3	0.42857142857142855	4	1	2	False	0.42857142857142855	1.2	0.03428571428571429	0
ɪmmutabɪlɛm	immyabl	6	0.5454545454545454	5	2	4	False	0.5454545454545454	4.4	0.08	0
ɪmmutarɛ	immyde	6	0.75	2	2	4	False	0.75	2.8499999999999996	0.07125	0
ɪmparɛm	ebeʁ	7	1.0	0	4	3	True	1.0	3.95	0.11285714285714286	0
ɪmpartirɛ	ɨmpərtsi	5	0.5555555555555556	5	1	3	False	0.5555555555555556	2.3	0.05111111111111111	0
ɪmpawɪdʊm	impavido	5	0.5555555555555556	4	2	3	True	0.5555555555555556	1.45	0.03222222222222222	0
ɪmpɛdimɛntʊm	imbeʤment	8	0.6666666666666666	4	3	5	True	0.6666666666666666	4.4	0.07333333333333333	0
ɪmpɛdirɛ	eɪmbɨzeɹ	7	0.875	2	3	3	True	0.875	3.15	0.07875	0
ɪmpɛllɛrɛ	impɨliɹ	6	0.6666666666666666	3	2	4	True	0.6666666666666666	2.8499999999999996	0.06333333333333332	0
ɪmpɛndɛrɛ	impendeɾ	5	0.5555555555555556	4	1	4	False	0.5555555555555556	1.7999999999999998	0.039999999999999994	0
ɪmpɛratorɪʊm	impeɾatoɾjo	7	0.5833333333333334	5	3	4	True	0.5833333333333334	4.4	0.07333333333333333	0
ɪmpɛratrikɛm	ebeʁatʁis	9	0.75	3	6	3	True	0.75	4.95	0.0825	0
ɪmpɛrkɛptɪbɪlɛm	ebeʁsetsbl	12	0.8	3	6	6	False	0.8	7.15	0.09533333333333334	0
ɪmpɛrɪalɛm	impeɾjal	6	0.6	4	2	4	True	0.6	3.6	0.07200000000000001	0
ɪmpɛrɪosʊm	imperiozo	6	0.6	4	2	4	True	0.6	1.65	0.033	0
ɪmpɛritɪam	imbɨɾizjɐ	8	0.8	2	4	4	True	0.8	4.35	0.087	0
ɪmpɛritʊm	imperito	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.4	0.03111111111111111	0
ɪmpɛrɪʊm	impeɾjo	6	0.75	2	2	4	True	0.75	3.4000000000000004	0.085	0
ɪmpɛrarɛ	impreare	4	0.5	5	0	3	True	0.5	2.2	0.05500000000000001	0
ɪmpɛtiɡɪnɛm	imbɨʤɡʊ	9	0.8181818181818182	2	4	5	True	0.8181818181818182	5.55	0.1009090909090909	0
ɪmpɛtrarɛ	imbetrare	4	0.4444444444444444	5	1	3	True	0.4444444444444444	0.6499999999999999	0.014444444444444442	0
ɪmpɛtʊm	impeto	4	0.5714285714285714	3	1	3	True	0.5714285714285714	1.4	0.04	0
ɪmpɪŋɡɛrɛ	imbindʒere	8	0.8	2	3	4	False	0.8888888888888888	2.9000000000000004	0.06444444444444446	0
ɪmpɪʊm	empio	4	0.6666666666666666	2	1	3	True	0.6666666666666666	1.2	0.04	0
ɪmplemɛntʊm	implemento	4	0.36363636363636365	7	1	3	True	0.36363636363636365	1.4	0.025454545454545452	0
ɪmplɪkarɛ	imbliɣare	5	0.5555555555555556	4	2	3	True	0.5555555555555556	0.95	0.021111111111111112	0
ɪmplorarɛ	implorare	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.19999999999999996	0.004444444444444444	0
ɪmplʊwɪʊm	impluvio	6	0.6666666666666666	3	2	4	True	0.6666666666666666	1.85	0.04111111111111111	0
ɪmpɔrtunɪtatɛm	impoɾduniðad	9	0.6428571428571429	5	5	4	True	0.6428571428571429	4.0	0.05714285714285714	0
ɪmpɔrtunʊm	imbuɾəðunʊ	7	0.7	4	4	2	True	0.7	3.95	0.079	0
ɪmpɔsɪtɪonɛm	impozitsione	8	0.6666666666666666	5	2	5	False	0.6666666666666666	2.45	0.04083333333333334	0
ɪmprɛkari	imbregare	5	0.5555555555555556	4	2	3	True	0.5555555555555556	0.7	0.015555555555555555	0
ɪmprɔbatɪonɛm	ebʁobazjo	10	0.7692307692307693	3	6	4	True	0.7692307692307693	6.25	0.09615384615384616	0
ɪmprɔbɪtatɛm	eβʁoβide	12	1.0	0	7	5	True	1.0	6.2	0.10333333333333333	0
ɪmprɔbarɛ	impɾoβaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.15	0.06999999999999999	0
ɪmprɔbʊm	eβʁoβ	8	1.0	0	5	3	True	1.0	4.75	0.11875	0
ɪmpʊdɛntɛm	epyðɑ	9	0.9	1	5	4	True	0.9	5.85	0.11699999999999999	0
ɪmpʊdikʊm	imbuʤɣo	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.1	0.0911111111111111	0
ɪmpʊŋnarɛ	impuɡnaɾ	5	0.5555555555555556	4	2	3	True	0.5555555555555556	2.3	0.05111111111111111	0
ɪmpʊlsɪonɛm	epylsjo	7	0.6363636363636364	4	3	4	True	0.6363636363636364	5.2	0.09454545454545454	0
ɪmpʊlsiwʊm	impulsiv	5	0.5	5	2	3	True	0.5	2.65	0.053	0
ɪmpʊlsʊm	impuls	4	0.5	4	1	3	True	0.5	2.4	0.06	0
ɪnalbarɛ	inalbare	2	0.25	6	0	2	True	0.25	0.19999999999999996	0.004999999999999999	0
ɪnaʊditʊm	inoʤto	7	0.7777777777777778	2	2	5	True	0.7777777777777778	4.15	0.09222222222222223	0
ɪŋkaneskɛrɛ	eɪŋgɐnɨzeɹ	9	0.8181818181818182	3	4	4	True	0.8181818181818182	4.35	0.07909090909090909	0
ɪŋkantarɛ	ɨnkɨnta	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.1	0.06888888888888889	0
ɪŋkapakɛm	inɣabaθ	7	0.7777777777777778	2	5	2	True	0.7777777777777778	3.75	0.08333333333333333	0
ɪŋkarnatɪonɛm	ingarnatsione	7	0.5384615384615384	7	3	3	False	0.5384615384615384	2.95	0.045384615384615384	0
ɪŋkarnarɛ	eɪŋkɐɾənaɹ	6	0.6	5	2	2	True	0.6666666666666666	4.45	0.09888888888888889	0
ɪŋkaʊtʊm	iŋɣaʊtʊ	3	0.375	5	2	1	True	0.375	1.5	0.0375	0
ɪŋkedɛrɛ	indʃedere	6	0.6666666666666666	3	2	3	False	0.75	2.4000000000000004	0.06000000000000001	0
ɪŋkɛndɪarɪʊm	esɑðjeʁ	12	1.0	0	6	6	True	1.0	7.15	0.11916666666666667	0
ɪŋkɛndɪʊm	indʃenʤw	9	1.0	2	3	4	False	1.0	5.2	0.11555555555555556	0
ɪŋkɛndɛrɛ	enθendeɾ	7	0.7777777777777778	2	3	4	False	0.7777777777777778	2.8	0.06222222222222222	0
ɪŋkensʊm	ɨndʃins	7	0.875	2	3	3	False	0.875	4.2	0.10500000000000001	0
ɪŋkɛntiwʊm	iŋzeɪŋʤvʊ	8	0.8	2	5	3	True	0.8	4.7	0.094	0
ɪŋkɛptɪonɛm	esebsjo	10	0.9090909090909091	1	6	4	False	0.9090909090909091	6.2	0.11272727272727273	0
ɪŋkɛptiwʊm	esetsf	9	0.9	1	5	4	False	0.9	5.7	0.114	0
ɪŋkɛptarɛ	intʃettare	7	0.7	3	3	3	False	0.7777777777777778	2.4000000000000004	0.053333333333333344	0
ɪŋkɪdɛrɛ	indʃidere	7	0.7777777777777778	2	2	4	False	0.875	2.4000000000000004	0.06000000000000001	0
ɪŋkɪnɛrarɛ	esineʁe	9	0.9	1	4	5	True	0.9	4.4	0.08800000000000001	0
ɪŋkɪtatɪonɛm	intʃitatsione	9	0.6923076923076923	5	3	4	False	0.75	3.95	0.06583333333333334	0
ɪŋklɪtʊm	inklito	5	0.625	3	2	3	True	0.625	1.7	0.042499999999999996	0
ɪŋkludɛrɛ	ɑɣloʁ	8	0.8888888888888888	1	4	4	True	0.8888888888888888	5.6	0.12444444444444444	0
ɪŋkɔlam	inkola	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.5	0.04285714285714286	0
ɪŋkɔlʊmɛm	iŋɣolu	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.9	0.08666666666666667	0
ɪŋkɔmmɔdarɛ	eɣomode	9	0.8181818181818182	2	4	5	True	0.8181818181818182	4.7	0.08545454545454546	0
ɪŋkɔmpɛtɛntɛm	ingompedend	10	0.7692307692307693	3	5	5	False	0.7692307692307693	3.65	0.05615384615384615	0
ɪŋkɔŋkʊssʊm	inɣonɣzo	11	1.0	0	7	4	True	1.0	5.45	0.09909090909090909	0
ɪŋkonsɛkwɛntɛm	inɣonseɡwende	9	0.6428571428571429	5	5	4	False	0.6428571428571429	3.3499999999999996	0.047857142857142855	0
ɪŋkonstantɛm	ingostante	6	0.5	6	4	2	False	0.5	2.95	0.04916666666666667	0
ɪŋkɔnwɛnɪɛntɛm	inɣombenjende	12	0.8571428571428571	2	6	6	False	0.8571428571428571	4.3500000000000005	0.06214285714285715	0
ɪŋkrassarɛ	iŋɣɹɐzaɹ	8	0.8	2	5	3	True	0.8	3.45	0.069	0
ɪŋkredɪbɪlɛm	eɣʁeʤbl	9	0.75	3	5	4	True	0.75	6.75	0.1125	0
ɪŋkremɛntʊm	inkremento	5	0.45454545454545453	6	2	3	True	0.45454545454545453	1.9	0.034545454545454546	0
ɪŋkrɛparɛ	inɣɾebaɾ	8	0.8888888888888888	1	5	3	True	0.8888888888888888	3.85	0.08555555555555555	0
ɪŋkʊbarɛ	inkuβaɾ	6	0.75	2	3	3	True	0.75	3.05	0.07625	0
ɪŋkʊbʊm	eɣyb	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.7	0.10571428571428572	0
ɪŋkʊlkarɛ	inɣulɣare	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.0999999999999996	0.04666666666666666	0
ɪŋkʊmbɛrɛ	inkombere	5	0.5555555555555556	4	1	4	True	0.5555555555555556	1.0999999999999999	0.024444444444444442	0
ɪŋkurɪosʊm	inkuriozo	6	0.6	4	3	3	True	0.6	1.95	0.039	0
ɪŋkʊrrɛrɛ	ɨnkuɾa	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.9	0.1088888888888889	0
ɪŋkʊrwarɛ	inkurvare	5	0.5555555555555556	4	2	3	False	0.5555555555555556	1.3499999999999999	0.029999999999999995	0
ɪŋkudɛm	inɣuʤne	6	0.8571428571428571	1	4	2	True	0.8571428571428571	3.45	0.09857142857142857	0
ɪndaɡarɛ	indaɡare	2	0.25	6	0	2	False	0.25	0.19999999999999996	0.004999999999999999	0
ɪndefinitʊm	indefinido	4	0.36363636363636365	7	2	2	False	0.36363636363636365	1.45	0.026363636363636363	0
ɪndɛmnɛm	iŋdeɪnɨ	6	0.75	2	3	3	True	0.75	3.1	0.0775	0
ɪndɪkatorɛm	iŋʤɣɐðoɹ	10	0.9090909090909091	1	6	4	True	0.9090909090909091	5.7	0.10363636363636364	0
ɪndɪkɪʊm	eʤz	8	1.0	0	4	4	True	1.0	6.0	0.15	0
ɪndɪktʊm	endedʃa	6	0.75	2	3	3	False	0.75	2.6	0.065	0
ɪndɪɡɛntɪam	inʤðʒenðza	8	0.7272727272727273	3	4	4	True	0.7272727272727273	5.2	0.09454545454545454	0
ɪndɪɡerɛ	inʤðʒere	5	0.625	3	2	3	True	0.625	2.7	0.0675	0
ɪndɪŋnatɪonɛm	inʤɲadzione	10	0.7692307692307693	4	5	4	False	0.7692307692307693	5.45	0.08384615384615385	0
ɪndɪŋnɪtatɛm	inʤɡnidade	9	0.75	3	5	4	True	0.75	3.95	0.06583333333333334	0
ɪndɪŋnari	inʤɡnaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.65	0.0811111111111111	0
ɪndiŋnʊm	indeɲɲo	6	0.75	2	3	3	False	0.75	1.95	0.04875	0
ɪndɪskretɪonɛm	iŋʤʃɣɹizɐʊ	14	1.0	0	8	6	True	1.0	7.3500000000000005	0.10500000000000001	0
ɪndɔlɛm	indole	4	0.5714285714285714	3	1	3	False	0.5714285714285714	1.2	0.03428571428571429	0
ɪndʊlɡerɛ	induldʒere	5	0.5	5	1	3	False	0.5555555555555556	2.3499999999999996	0.05222222222222221	0
ɪndureskɛrɛ	ɑðyʁziʁ	11	1.0	0	6	5	True	1.0	6.5	0.11818181818181818	0
ɪndurarɛ	ɨnduɾa	4	0.5	4	2	2	False	0.5	2.8	0.06999999999999999	0
ɪndusɪʊm	iŋðuzjʊ	6	0.75	2	4	2	True	0.75	3.0	0.075	0
ɪnebrɪarɛ	inebriare	3	0.3333333333333333	6	0	3	True	0.3333333333333333	0.19999999999999996	0.004444444444444444	0
ɪnɛksorabɪlɛm	ineɣzoɾaβle	9	0.6923076923076923	4	5	4	True	0.6923076923076923	4.9	0.07538461538461538	0
infandʊm	iŋfɐŋdʊ	4	0.5	4	3	1	True	0.5	2.2	0.05500000000000001	0
infantɪam	infantsia	3	0.3333333333333333	7	1	1	False	0.3333333333333333	2.0	0.044444444444444446	0
ɪnfɛktɪonɛm	imfekθjon	7	0.6363636363636364	4	3	4	True	0.6363636363636364	3.7	0.06727272727272728	0
infɛktʊm	efeɣð	7	0.875	1	4	3	True	0.875	4.2	0.10500000000000001	0
infelikɛm	infelidʃe	3	0.3333333333333333	6	2	1	True	0.3333333333333333	2.5	0.05555555555555555	0
infɛrɪam	iŋfɛɾjɐʃ	5	0.625	3	3	2	True	0.625	3.45	0.08625000000000001	0
infɛrɪbɪlɛm	inferibile	5	0.45454545454545453	6	1	4	True	0.45454545454545453	1.4	0.025454545454545452	0
infɛrɪorɛm	inferiore	4	0.4	6	1	3	True	0.4	1.4	0.027999999999999997	0
infɛrrɛ	inferire	3	0.375	5	0	2	True	0.42857142857142855	1.4	0.04	0
infɛrʊm	infero	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.4	0.04	0
infɛstarɛ	imfestaɾ	4	0.4444444444444444	5	2	2	True	0.4444444444444444	1.85	0.04111111111111111	0
infɛstʊm	enjesto	5	0.625	3	2	3	True	0.625	2.15	0.05375	0
infɪkɛrɛ	efedde	7	0.875	1	3	4	False	0.875	2.95	0.07375000000000001	0
infiɡɛrɛ	ɨnfidʒe	5	0.625	3	2	3	True	0.625	2.6500000000000004	0.06625	0
infɪmʊm	infim	3	0.42857142857142855	4	1	2	True	0.42857142857142855	2.0	0.05714285714285714	0
infɪrmɪtatɛm	eɪŋfɨɾəmidadɨ	11	0.8461538461538461	3	5	4	True	0.9166666666666666	5.6000000000000005	0.09333333333333334	0
infɪrmarɛ	ɛfiʁme	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.9000000000000004	0.08666666666666667	0
infɪrmʊm	infermo	3	0.375	5	1	2	False	0.375	1.2	0.03	0
inflammatɪonɛm	iŋʎɐmɐzɐʊ	12	0.8571428571428571	2	7	5	True	0.8571428571428571	8.0	0.11428571428571428	0
inflatɪonɛm	inʎatsione	6	0.5454545454545454	6	3	2	False	0.5454545454545454	4.2	0.07636363636363637	0
inflɛktɪonɛm	inʎessione	8	0.6666666666666666	4	5	3	False	0.6666666666666666	4.15	0.06916666666666667	0
inflɛktɛrɛ	inʎeddere	7	0.7	3	4	3	False	0.7	3.3500000000000005	0.067	0
ɪnflɪktɪonɛm	eʎiɣzjo	11	0.9166666666666666	1	7	4	True	0.9166666666666666	8.0	0.13333333333333333	0
infliɡɛrɛ	imʎixiɾ	7	0.7777777777777778	2	5	2	True	0.7777777777777778	4.3500000000000005	0.09666666666666668	0
inflʊɛrɛ	inʎuire	5	0.625	3	2	3	True	0.625	2.8	0.06999999999999999	0
informɛm	informe	2	0.25	6	1	1	False	0.25	1.2	0.03	0
infɔrtunɪʊm	efoʁðyn	9	0.8181818181818182	2	4	5	True	0.8181818181818182	5.2	0.09454545454545454	0
infrenarɛ	ɨnfrɨna	4	0.4444444444444444	5	1	3	True	0.4444444444444444	2.4	0.05333333333333333	0
infrɪŋɡɛrɛ	infrandʒere	6	0.5454545454545454	5	2	3	False	0.6	3.05	0.061	0
infʊndɛrɛ	infondere	3	0.3333333333333333	6	0	3	False	0.3333333333333333	0.5999999999999999	0.01333333333333333	0
infʊskarɛ	emfosɣaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.35	0.052222222222222225	0
ɪŋɡɛmɪnarɛ	ɨŋðʒeməna	7	0.7	4	2	4	True	0.7	3.75	0.075	0
ɪŋɡɛnɛrarɛ	indʒenerare	7	0.6363636363636364	4	2	4	False	0.7	2.8500000000000005	0.05700000000000001	0
ɪŋɡɛnɪosʊm	ɛʒenjø	9	0.9	1	5	4	True	0.9	6.1000000000000005	0.12200000000000001	0
ɪŋɡɛnɪʊm	indʒeɲɲo	8	1.0	0	4	4	False	1.0	5.15	0.12875	0
ɪŋɡɛrɛrɛ	indʒerire	7	0.7777777777777778	2	2	4	False	0.875	2.8500000000000005	0.07125000000000001	0
ɪŋɡlʊwɪɛm	iŋɡluβje	6	0.6666666666666666	3	2	4	True	0.6666666666666666	3.3499999999999996	0.07444444444444444	0
ɪŋɡratʊm	iŋɡrato	3	0.375	5	1	2	True	0.375	1.2	0.03	0
ɪŋɡwɛn	iŋɡwinə	3	0.42857142857142855	4	0	2	True	0.5	1.2	0.04	0
ɪnhaɪrerɛ	inɨɾiɹ	8	0.8888888888888888	1	3	5	True	0.8888888888888888	4.05	0.09	0
ɪnhalarɛ	inala	4	0.5	4	2	2	True	0.5	3.0	0.075	0
ɪnhumanɪtatɛm	inaniðað	9	0.6923076923076923	4	5	4	True	0.6923076923076923	6.0	0.09230769230769231	0
ɪnɪɛktɪonɛm	inʒektsie	8	0.7272727272727273	3	2	6	False	0.7272727272727273	4.9	0.0890909090909091	0
ɪnɪmikɪtɪam	inimitʃitsia	8	0.6666666666666666	5	2	4	False	0.7272727272727273	3.25	0.05909090909090909	0
ɪnɪmikarɛ	inimikare	3	0.3333333333333333	6	0	3	True	0.3333333333333333	0.19999999999999996	0.004444444444444444	0
ɪnikwʊm	inik	4	0.5714285714285714	3	2	2	True	0.5714285714285714	3.0	0.08571428571428572	0
ɪnɪtɪalɛm	iniθjal	6	0.6666666666666666	3	2	4	True	0.6666666666666666	3.25	0.07222222222222222	0
ɪnɪtɪʊm	initsio	5	0.7142857142857143	2	1	4	False	0.7142857142857143	2.2	0.06285714285714286	0
ɪnɪudɪkatʊm	indʒuʤɣado	9	0.8181818181818182	3	4	4	False	0.8181818181818182	5.7	0.10363636363636364	0
ɪnɪʊŋktɪonɛm	indʒuntsione	9	0.75	4	3	5	False	0.75	4.6	0.07666666666666666	0
ɪnɪurɪam	inʒuɾje	6	0.75	2	2	4	True	0.75	4.3	0.1075	0
ɪnɪurɪatorɛm	indʒuriatore	6	0.5	7	1	4	False	0.5	3.2	0.05333333333333334	0
ɪnɪurɪosʊm	ɛʒyʁjø	10	1.0	0	4	6	True	1.0	6.3500000000000005	0.127	0
ɪnɪustʊm	iŋʒuʃdʊ	6	0.75	2	4	2	True	0.75	3.0	0.075	0
ɪnnɔkʊʊm	inoɣuo	7	0.875	1	3	4	True	0.875	3.0999999999999996	0.07749999999999999	0
ɪnnɔwatɪonɛm	inovatsje	9	0.75	3	4	5	False	0.75	4.95	0.0825	0
ɪnnʊɛrɛ	inwiɾ	6	0.8571428571428571	1	2	4	True	0.8571428571428571	3.1	0.08857142857142858	0
ɪnɔffɪkɪosʊm	inofizjø	10	0.8333333333333334	2	4	6	True	0.8333333333333334	5.7	0.095	0
ɪnɔpinatʊm	inopine	6	0.6	4	2	4	True	0.6	3.4	0.068	0
ɪŋkwɪetarɛ	eɣjede	9	0.9	1	5	4	True	0.9	5.2	0.10400000000000001	0
ɪŋkwɪetudɪnɛm	iŋɣiɨðuðɨ	11	0.8461538461538461	2	6	5	True	0.8461538461538461	5.65	0.08692307692307692	0
ɪŋkwɪetʊm	eɣje	8	0.8888888888888888	1	5	3	True	0.8888888888888888	5.75	0.12777777777777777	0
ɪŋkwɪlinatʊm	ingwilinato	6	0.5	6	3	3	False	0.5	1.95	0.0325	0
ɪŋkwɪlinʊm	inkwilino	5	0.5	5	2	3	True	0.5	1.7	0.034	0
ɪŋkwɪnarɛ	inkwinare	4	0.4444444444444444	5	1	3	True	0.4444444444444444	0.7	0.015555555555555555	0
ɪŋkwirɛrɛ	inkjedere	7	0.7777777777777778	2	3	4	True	0.7777777777777778	1.4	0.03111111111111111	0
insanabɪlɛm	insanabile	3	0.2727272727272727	8	1	2	True	0.2727272727272727	1.2	0.021818181818181816	0
insanɪam	zɐɲɐ	8	1.0	0	4	4	True	1.0	5.15	0.12875	0
insanʊm	insano	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
inskɪɛntɛm	iŋzieɪŋðɨ	9	0.9	2	6	2	True	0.9	4.35	0.087	0
inskɪɛntɪam	iŋzjeɪŋzjɐ	10	0.9090909090909091	2	6	3	True	0.9090909090909091	4.9	0.0890909090909091	0
inskitɪam	iŋzizjɐ	7	0.7777777777777778	2	5	2	True	0.7777777777777778	4.45	0.09888888888888889	0
inskɪʊm	iŋziʊ	5	0.7142857142857143	2	4	1	True	0.7142857142857143	2.75	0.07857142857142857	0
inskribɛrɛ	izgrivere	6	0.6	4	4	2	True	0.6	2.15	0.043	0
insɛkwi	ɑzyivʁ	7	1.0	0	4	3	True	1.0	4.1	0.11714285714285713	0
insɛrɛrɛ	eseʁe	7	0.875	1	3	4	True	0.875	3.9	0.0975	0
insɛrtɪonɛm	eseʁsjo	9	0.8181818181818182	2	5	4	True	0.8181818181818182	5.95	0.10818181818181818	0
insɪdɪari	insidjare	3	0.3333333333333333	6	0	3	True	0.3333333333333333	1.0	0.022222222222222223	0
insɪŋnɛ	inseɲɲa	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.15	0.032857142857142856	0
insɪŋnɛm	insiɡne	4	0.5	4	2	2	True	0.5	1.7	0.042499999999999996	0
insɪŋnarɛ	enseɲaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.65	0.058888888888888886	0
insɪnʊarɛ	insinuare	3	0.3333333333333333	6	0	3	True	0.3333333333333333	0.6	0.013333333333333332	0
insolatɪonɛm	esolasjo	7	0.5833333333333334	5	4	3	True	0.5833333333333334	5.25	0.0875	0
insɔlɪtʊm	insolito	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.2	0.026666666666666665	0
insɔmnɛm	insone	4	0.5	4	2	2	True	0.5	2.2	0.05500000000000001	0
insɔntɛm	iŋzoŋðɨ	7	0.875	1	5	2	True	0.875	3.15	0.07875	0
inspɛktarɛ	esbeɣde	9	0.9	1	5	4	True	0.9	4.4	0.08800000000000001	0
instar	estaʁ	3	0.5	3	2	1	True	0.5	1.5	0.05	0
instaʊrarɛ	estoʁe	8	0.8	2	3	5	True	0.8	4.9	0.098	0
instɪtʊɛrɛ	istituire	5	0.5	5	1	4	True	0.5	1.7999999999999998	0.036	0
instrʊktɪonɛm	estʁyɣsjo	10	0.7692307692307693	3	6	4	True	0.7692307692307693	6.45	0.09923076923076923	0
instrumɛntalɛm	instɾental	6	0.42857142857142855	8	3	3	True	0.42857142857142855	4.4	0.06285714285714286	0
instrʊɛrɛ	istruire	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.7999999999999998	0.039999999999999994	0
insʊfflarɛ	esyʎe	9	0.9	1	5	4	True	0.9	5.6000000000000005	0.11200000000000002	0
insʊlarɛm	insulare	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.6	0.035555555555555556	0
insʊlatʊm	izolat	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.45	0.07666666666666667	0
insʊlsʊm	insulso	3	0.375	5	1	2	True	0.375	1.6	0.04	0
insʊltʊm	insulto	3	0.375	5	1	2	True	0.375	1.6	0.04	0
insumɛrɛ	insiɾ	5	0.625	3	2	3	True	0.625	3.6	0.09	0
insʊrɡɛrɛ	esyʁʒe	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.4	0.09777777777777778	0
ɪntɛɡrʊm	indero	6	0.75	2	3	3	False	0.75	2.65	0.06625	0
ɪntɛɡrarɛ	indeɣɾaɾ	7	0.7777777777777778	2	4	3	False	0.7777777777777778	3.55	0.07888888888888888	0
ɪntɛllɛktɪonɛm	ɨntseletʃune	9	0.6428571428571429	5	3	6	False	0.6428571428571429	5.550000000000001	0.07928571428571429	0
ɪntɛllektʊm	ɨntselep	7	0.6363636363636364	4	4	3	False	0.6363636363636364	5.1000000000000005	0.09272727272727274	0
ɪntɛllɛɡɛrɛ	ɨntseledʒe	8	0.7272727272727273	3	3	5	False	0.7272727272727273	4.8500000000000005	0.0881818181818182	0
ɪntɛmpɛstiwɪtatɛm	iŋdeɪmbeʃʤvidadɨ	16	0.9411764705882353	3	9	5	True	0.9411764705882353	6.300000000000001	0.07411764705882354	0
ɪntɛmpɛstiwʊm	etɑβestsf	10	0.7692307692307693	3	5	5	False	0.7692307692307693	6.35	0.09769230769230769	0
ɪntɛntɪonɛm	intentsje	7	0.6363636363636364	4	2	5	False	0.6363636363636364	3.9000000000000004	0.07090909090909092	0
ɪntɛntarɛ	indendaɾ	6	0.6666666666666666	3	3	3	False	0.6666666666666666	2.1	0.04666666666666667	0
ɪntɛntʊm	iŋdeɪŋdʊ	8	1.0	1	5	2	True	1.0	3.7	0.0925	0
ɪntɛrkedɛrɛ	indeɾθeðeɾ	9	0.8181818181818182	2	5	4	False	0.8181818181818182	3.8000000000000003	0.06909090909090909	0
ɪntɛrkɪdɛrɛ	inderdʃidere	8	0.6666666666666666	4	2	5	False	0.7272727272727273	2.3499999999999996	0.04272727272727272	0
ɪntɛrkludɛrɛ	inderɣludere	6	0.5	6	2	4	False	0.5	1.3499999999999999	0.0225	0
ɪntɛrdikɛrɛ	inderzidʃe	8	0.7272727272727273	3	4	4	False	0.7272727272727273	3.1500000000000004	0.05727272727272728	0
ɪntɛrɪɛktiwʊm	inderiedʤvo	11	0.8461538461538461	2	5	6	False	0.8461538461538461	4.1	0.06307692307692307	0
ɪntɛrjɛktɪonɛm	indeɾxeɣθjon	11	0.7857142857142857	3	6	5	False	0.7857142857142857	6.15	0.08785714285714286	0
ɪntɛrlɔkwi	edeʁloɣe	9	0.9	1	5	4	True	0.9	3.45	0.069	0
ɪntɛrlunɪʊm	inderlunio	6	0.5454545454545454	5	2	4	False	0.5454545454545454	1.65	0.03	0
ɪntɛrmɛdɪʊm	indeɾmeðjo	9	0.8181818181818182	2	4	5	False	0.8181818181818182	4.1	0.07454545454545454	0
ɪntɛrmɪttɛrɛ	endɾemedeɾze	10	0.8333333333333334	2	5	5	False	0.8333333333333334	3.75	0.0625	0
ɪntɛrponɛrɛ	inderborre	7	0.6363636363636364	4	3	4	False	0.6363636363636364	2.15	0.039090909090909086	0
ɪntɛrprɛtabɪlɛm	inderbredabile	9	0.6	6	4	5	False	0.6	2.3499999999999996	0.03133333333333333	0
ɪntɛrprɛtari	inderbredare	7	0.5833333333333334	5	3	4	False	0.5833333333333334	1.15	0.019166666666666665	0
ɪntɛrpʊŋɡɛrɛ	ɑðʁəβweðʁ	12	1.0	0	7	5	True	1.0	7.250000000000001	0.12083333333333335	0
ɪntɛrrʊmpɛrɛ	ɨntreɾube	9	0.75	3	4	5	True	0.75	5.8999999999999995	0.09833333333333333	0
ɪntɛrrʊptɪonɛm	edeʁypsjo	12	0.8571428571428571	2	7	5	False	0.8571428571428571	7.4	0.10571428571428572	0
ɪntɛrwɛntɪonɛm	edeʁvɑzjo	13	0.9285714285714286	1	8	5	True	0.9285714285714286	7.6	0.10857142857142857	0
